1002.020000	46375.400000	-44610.026000	-13522.611000	-25905.003000	5.140000	17.330000	231.910000	
1002.020000	46375.500000	-44615.192000	-13462.261000	-25924.136000	5.150000	17.320000	232.160000	
1002.020000	46375.600000	-44619.754000	-13401.082000	-25944.688000	5.160000	17.300000	232.420000	
1002.020000	46375.700000	-44623.388000	-13339.356000	-25967.120000	5.180000	17.290000	232.670000	
1002.020000	46375.800000	-44626.005000	-13277.243000	-25991.438000	5.190000	17.280000	232.910000	
1002.020000	46375.900000	-44627.527000	-13214.857000	-26017.521000	5.200000	17.280000	233.160000	
1002.020000	46376.000000	-44627.706000	-13152.459000	-26045.348000	5.210000	17.270000	233.420000	
1002.020000	46376.100000	-44626.054000	-13090.565000	-26075.133000	5.220000	17.260000	233.670000	
1002.020000	46376.200000	-44621.969000	-13029.838000	-26107.315000	5.240000	17.260000	233.930000	
1002.020000	46376.300000	-44615.000000	-12970.779000	-26142.340000	5.260000	17.260000	234.170000	
1002.020000	46376.400000	-44604.927000	-12913.474000	-26180.623000	5.280000	17.270000	234.420000	
1002.020000	46376.500000	-44591.795000	-12857.626000	-26222.454000	5.300000	17.280000	234.660000	
1002.020000	46376.600000	-44575.926000	-12802.784000	-26267.706000	5.320000	17.310000	234.910000	
1002.020000	46376.700000	-44558.126000	-12748.524000	-26315.553000	5.340000	17.340000	235.150000	
1002.020000	46376.800000	-44539.631000	-12694.561000	-26364.510000	5.360000	17.370000	235.380000	
1002.020000	46376.900000	-44521.654000	-12640.913000	-26412.832000	5.380000	17.400000	235.610000	
1002.020000	46377.000000	-44505.177000	-12587.924000	-26458.841000	5.390000	17.430000	235.840000	
1002.020000	46377.100000	-44490.783000	-12536.055000	-26501.225000	5.410000	17.450000	236.070000	
1002.020000	46377.200000	-44478.830000	-12485.630000	-26539.126000	5.430000	17.460000	236.290000	
1002.020000	46377.300000	-44469.842000	-12436.721000	-26571.877000	5.450000	17.460000	236.510000	
1002.020000	46377.400000	-44464.298000	-12389.182000	-26598.930000	5.470000	17.460000	236.730000	
1002.020000	46377.500000	-44462.576000	-12342.697000	-26619.712000	5.490000	17.460000	236.950000	
1002.020000	46377.600000	-44465.228000	-12296.812000	-26633.374000	5.510000	17.460000	237.160000	
1002.020000	46377.700000	-44473.113000	-12251.011000	-26639.028000	5.540000	17.430000	237.370000	
1002.020000	46377.800000	-44486.968000	-12204.882000	-26636.290000	5.550000	17.390000	237.580000	
1002.020000	46377.900000	-44506.869000	-12158.252000	-26625.651000	5.570000	17.340000	237.800000	
1002.020000	46378.000000	-44532.074000	-12111.060000	-26608.497000	5.590000	17.280000	238.020000	
1002.020000	46378.100000	-44561.009000	-12063.039000	-26587.018000	5.610000	17.210000	238.230000	
1002.020000	46378.200000	-44591.769000	-12013.581000	-26563.862000	5.630000	17.140000	238.450000	
1002.020000	46378.300000	-44622.593000	-11961.866000	-26541.573000	5.650000	17.080000	238.670000	
1002.020000	46378.400000	-44652.228000	-11907.071000	-26522.025000	5.670000	17.030000	238.900000	
1002.020000	46378.500000	-44680.225000	-11848.484000	-26506.019000	5.680000	16.990000	239.120000	
1002.020000	46378.600000	-44706.809000	-11785.614000	-26493.379000	5.690000	16.940000	239.350000	
1002.020000	46378.700000	-44732.459000	-11718.405000	-26483.471000	5.690000	16.900000	239.590000	
1002.020000	46378.800000	-44757.573000	-11647.422000	-26475.609000	5.680000	16.860000	239.830000	
1002.020000	46378.900000	-44782.260000	-11573.748000	-26469.285000	5.680000	16.820000	240.060000	
1002.020000	46379.000000	-44806.289000	-11498.667000	-26464.323000	5.670000	16.780000	240.300000	
1002.020000	46379.100000	-44829.158000	-11423.394000	-26460.859000	5.670000	16.750000	240.540000	
1002.020000	46379.200000	-44850.306000	-11348.897000	-26459.299000	5.670000	16.710000	240.780000	
1002.020000	46379.300000	-44868.980000	-11275.804000	-26460.426000	5.670000	16.680000	241.020000	
1002.020000	46379.400000	-44884.256000	-11204.365000	-26465.445000	5.680000	16.660000	241.260000	
1002.020000	46379.500000	-44895.116000	-11134.467000	-26475.845000	5.680000	16.650000	241.490000	
1002.020000	46379.600000	-44900.712000	-11065.701000	-26493.235000	5.690000	16.640000	241.730000	
1002.020000	46379.700000	-44900.146000	-10997.450000	-26519.368000	5.700000	16.640000	241.970000	
1002.020000	46379.800000	-44892.514000	-10928.957000	-26555.950000	5.700000	16.660000	242.200000	
1002.020000	46379.900000	-44877.384000	-10859.440000	-26604.019000	5.700000	16.700000	242.420000	
1002.020000	46380.000000	-44854.800000	-10788.266000	-26663.476000	5.700000	16.760000	242.650000	
1002.020000	46380.100000	-44825.422000	-10714.982000	-26733.001000	5.690000	16.840000	242.860000	
1002.020000	46380.200000	-44790.704000	-10639.132000	-26810.313000	5.680000	16.930000	243.080000	
1002.020000	46380.300000	-44752.609000	-10560.090000	-26892.683000	5.670000	17.010000	243.290000	
1002.020000	46380.400000	-44713.221000	-10477.107000	-26977.444000	5.650000	17.100000	243.500000	
1002.020000	46380.500000	-44674.512000	-10389.436000	-27062.049000	5.630000	17.190000	243.710000	
1002.020000	46380.600000	-44638.318000	-10296.507000	-27144.015000	5.600000	17.280000	243.900000	
1002.020000	46380.700000	-44606.227000	-10198.336000	-27221.036000	5.550000	17.360000	244.100000	
1002.020000	46380.800000	-44579.282000	-10096.006000	-27291.215000	5.490000	17.420000	244.280000	
1002.020000	46380.900000	-44557.842000	-9991.688000	-27353.283000	5.420000	17.480000	244.460000	
1002.020000	46381.000000	-44541.818000	-9888.003000	-27406.596000	5.370000	17.530000	244.650000	
1002.020000	46381.100000	-44530.961000	-9787.213000	-27450.995000	5.320000	17.560000	244.840000	
1002.020000	46381.200000	-44525.094000	-9690.685000	-27486.731000	5.290000	17.580000	245.040000	
1002.020000	46381.300000	-44524.112000	-9598.795000	-27514.312000	5.260000	17.590000	245.240000	
1002.020000	46381.400000	-44527.653000	-9511.153000	-27534.492000	5.240000	17.600000	245.440000	
1002.020000	46381.500000	-44535.279000	-9426.848000	-27548.215000	5.220000	17.590000	245.650000	
1002.020000	46381.600000	-44546.326000	-9344.681000	-27556.693000	5.200000	17.580000	245.870000	
1002.020000	46381.700000	-44559.938000	-9263.390000	-27561.580000	5.190000	17.570000	246.090000	
1002.020000	46381.800000	-44574.765000	-9181.796000	-27565.131000	5.180000	17.550000	246.320000	
1002.020000	46381.900000	-44588.721000	-9098.911000	-27570.326000	5.170000	17.530000	246.560000	
1002.020000	46382.000000	-44599.012000	-9014.026000	-27580.907000	5.160000	17.520000	246.800000	
1002.020000	46382.100000	-44602.421000	-8926.738000	-27601.212000	5.150000	17.510000	247.040000	
1002.020000	46382.200000	-44595.745000	-8836.931000	-27635.572000	5.140000	17.520000	247.290000	
1002.020000	46382.300000	-44576.531000	-8744.788000	-27687.156000	5.120000	17.570000	247.540000	
1002.020000	46382.400000	-44543.840000	-8650.815000	-27756.871000	5.110000	17.650000	247.800000	
1002.020000	46382.500000	-44498.703000	-8555.820000	-27842.744000	5.090000	17.770000	248.060000	
1002.020000	46382.600000	-44443.960000	-8460.752000	-27940.247000	5.070000	17.910000	248.320000	
1002.020000	46382.700000	-44383.854000	-8366.446000	-28043.402000	5.060000	18.040000	248.570000	
1002.020000	46382.800000	-44322.875000	-8273.437000	-28146.375000	5.050000	18.160000	248.830000	
1002.020000	46382.900000	-44264.668000	-8181.949000	-28244.803000	5.040000	18.260000	249.080000	
1002.020000	46383.000000	-44211.254000	-8092.084000	-28336.304000	5.030000	18.350000	249.340000	
1002.020000	46383.100000	-44163.186000	-8003.982000	-28420.234000	5.020000	18.440000	249.600000	
1002.020000	46383.200000	-44120.196000	-7917.806000	-28496.950000	5.020000	18.520000	249.850000	
1002.020000	46383.300000	-44081.777000	-7833.565000	-28567.119000	5.010000	18.590000	250.100000	
1002.020000	46383.400000	-44047.481000	-7750.967000	-28631.389000	5.010000	18.660000	250.350000	
1002.020000	46383.500000	-44017.042000	-7669.442000	-28690.263000	5.010000	18.720000	250.600000	
1002.020000	46383.600000	-43990.463000	-7588.343000	-28743.987000	5.010000	18.780000	250.840000	
1002.020000	46383.700000	-43968.107000	-7507.098000	-28792.470000	5.010000	18.830000	251.090000	
1002.020000	46383.800000	-43950.400000	-7425.275000	-28835.373000	5.000000	18.870000	251.340000	
1002.020000	46383.900000	-43937.694000	-7342.692000	-28872.147000	5.000000	18.900000	251.590000	
1002.020000	46384.000000	-43929.994000	-7259.395000	-28902.216000	4.990000	18.930000	251.840000	
1002.020000	46384.100000	-43927.245000	-7175.461000	-28925.173000	4.990000	18.940000	252.090000	
1002.020000	46384.200000	-43929.749000	-7090.847000	-28940.714000	4.980000	18.950000	252.340000	
1002.020000	46384.300000	-43938.035000	-7005.343000	-28948.616000	4.980000	18.950000	252.600000	
1002.020000	46384.400000	-43952.246000	-6918.639000	-28949.044000	4.980000	18.930000	252.850000	
1002.020000	46384.500000	-43971.935000	-6830.443000	-28942.726000	4.970000	18.900000	253.110000	
1002.020000	46384.600000	-43996.201000	-6740.698000	-28930.769000	4.960000	18.880000	253.370000	
1002.020000	46384.700000	-44023.892000	-6649.757000	-28914.430000	4.950000	18.840000	253.630000	
1002.020000	46384.800000	-44053.601000	-6558.315000	-28895.129000	4.940000	18.800000	253.900000	
1002.020000	46384.900000	-44083.945000	-6467.187000	-28874.352000	4.930000	18.760000	254.160000	
1002.020000	46385.000000	-44113.546000	-6377.071000	-28853.511000	4.920000	18.720000	254.420000	
1002.020000	46385.100000	-44141.171000	-6288.411000	-28833.827000	4.920000	18.680000	254.680000	
1002.020000	46385.200000	-44166.135000	-6201.411000	-28816.135000	4.910000	18.650000	254.930000	
1002.020000	46385.300000	-44188.496000	-6116.149000	-28800.804000	4.910000	18.630000	255.190000	
1002.020000	46385.400000	-44208.489000	-6032.626000	-28787.968000	4.910000	18.600000	255.450000	
1002.020000	46385.500000	-44226.298000	-5950.656000	-28777.571000	4.910000	18.590000	255.700000	
1002.020000	46385.600000	-44242.201000	-5869.860000	-28769.370000	4.910000	18.570000	255.950000	
1002.020000	46385.700000	-44256.660000	-5789.842000	-28763.009000	4.910000	18.550000	256.200000	
1002.020000	46385.800000	-44270.148000	-5710.398000	-28758.055000	4.910000	18.540000	256.450000	
1002.020000	46385.900000	-44283.073000	-5631.554000	-28753.991000	4.910000	18.530000	256.700000	
1002.020000	46386.000000	-44295.708000	-5553.449000	-28750.298000	4.910000	18.520000	256.950000	
1002.020000	46386.100000	-44308.281000	-5476.229000	-28746.530000	4.910000	18.510000	257.190000	
1002.020000	46386.200000	-44320.968000	-5399.927000	-28742.448000	4.910000	18.500000	257.430000	
1002.020000	46386.300000	-44333.761000	-5324.390000	-28738.095000	4.920000	18.490000	257.670000	
1002.020000	46386.400000	-44346.361000	-5249.335000	-28733.809000	4.920000	18.480000	257.910000	
1002.020000	46386.500000	-44358.325000	-5174.459000	-28730.052000	4.920000	18.480000	258.150000	
1002.020000	46386.600000	-44369.233000	-5099.571000	-28727.213000	4.920000	18.470000	258.390000	
1002.020000	46386.700000	-44379.025000	-5024.619000	-28725.472000	4.920000	18.470000	258.630000	
1002.020000	46386.800000	-44387.858000	-4949.593000	-28724.837000	4.920000	18.470000	258.860000	
1002.020000	46386.900000	-44395.845000	-4874.413000	-28725.330000	4.920000	18.470000	259.090000	
1002.020000	46387.000000	-44402.932000	-4798.950000	-28727.067000	4.920000	18.470000	259.330000	
1002.020000	46387.100000	-44408.926000	-4723.125000	-28730.210000	4.920000	18.470000	259.560000	
1002.020000	46387.200000	-44413.742000	-4646.975000	-28734.746000	4.920000	18.480000	259.800000	
1002.020000	46387.300000	-44417.594000	-4570.657000	-28740.311000	4.920000	18.490000	260.040000	
1002.020000	46387.400000	-44420.915000	-4494.357000	-28746.302000	4.920000	18.510000	260.280000	
1002.020000	46387.500000	-44424.051000	-4418.166000	-28752.053000	4.930000	18.520000	260.520000	
1002.020000	46387.600000	-44427.151000	-4342.030000	-28757.036000	4.930000	18.520000	260.760000	
1002.020000	46387.700000	-44430.431000	-4265.769000	-28760.943000	4.930000	18.530000	261.000000	
1002.020000	46387.800000	-44434.367000	-4189.135000	-28763.533000	4.930000	18.540000	261.230000	
1002.020000	46387.900000	-44439.346000	-4111.895000	-28764.632000	4.930000	18.540000	261.470000	
1002.020000	46388.000000	-44445.456000	-4033.899000	-28764.231000	4.920000	18.540000	261.710000	
1002.020000	46388.100000	-44452.509000	-3955.097000	-28762.512000	4.920000	18.540000	261.950000	
1002.020000	46388.200000	-44460.310000	-3875.437000	-28759.694000	4.920000	18.540000	262.190000	
1002.020000	46388.300000	-44468.718000	-3794.838000	-28755.944000	4.910000	18.540000	262.440000	
1002.020000	46388.400000	-44477.565000	-3713.264000	-28751.441000	4.910000	18.540000	262.690000	
1002.020000	46388.500000	-44486.658000	-3630.727000	-28746.319000	4.910000	18.540000	262.940000	
1002.020000	46388.600000	-44495.760000	-3547.252000	-28740.714000	4.900000	18.530000	263.190000	
1002.020000	46388.700000	-44504.568000	-3462.921000	-28734.905000	4.900000	18.530000	263.440000	
1002.020000	46388.800000	-44512.810000	-3377.930000	-28729.260000	4.900000	18.520000	263.700000	
1002.020000	46388.900000	-44520.444000	-3292.638000	-28723.978000	4.890000	18.530000	263.960000	
1002.020000	46389.000000	-44527.627000	-3207.560000	-28718.873000	4.890000	18.530000	264.220000	
1002.020000	46389.100000	-44534.818000	-3123.296000	-28713.357000	4.890000	18.530000	264.480000	
1002.020000	46389.200000	-44542.916000	-3040.439000	-28706.475000	4.890000	18.540000	264.750000	
1002.020000	46389.300000	-44552.960000	-2959.481000	-28697.163000	4.890000	18.540000	265.010000	
1002.020000	46389.400000	-44565.700000	-2880.678000	-28684.674000	4.900000	18.530000	265.270000	
1002.020000	46389.500000	-44581.412000	-2804.048000	-28668.809000	4.910000	18.500000	265.520000	
1002.020000	46389.600000	-44599.951000	-2729.499000	-28649.780000	4.910000	18.480000	265.770000	
1002.020000	46389.700000	-44621.225000	-2656.923000	-28627.645000	4.920000	18.450000	266.020000	
1002.020000	46389.800000	-44645.728000	-2586.209000	-28601.455000	4.930000	18.410000	266.260000	
1002.020000	46389.900000	-44675.227000	-2517.248000	-28568.353000	4.930000	18.380000	266.500000	
1002.020000	46390.000000	-44713.311000	-2449.907000	-28522.976000	4.940000	18.350000	266.730000	
1002.020000	46390.100000	-44765.244000	-2384.040000	-28457.585000	4.950000	18.300000	266.960000	
1002.020000	46390.200000	-44837.306000	-2319.435000	-28363.146000	4.950000	18.210000	267.190000	
1002.020000	46390.300000	-44935.088000	-2255.682000	-28231.717000	4.960000	18.030000	267.400000	
1002.020000	46390.400000	-45061.564000	-2192.188000	-28058.947000	4.960000	17.780000	267.610000	
1002.020000	46390.500000	-45216.419000	-2128.486000	-27844.745000	4.960000	17.480000	267.800000	
1002.020000	46390.600000	-45396.617000	-2064.523000	-27592.508000	4.950000	17.130000	267.990000	
1002.020000	46390.700000	-45597.568000	-2000.703000	-27307.818000	4.940000	16.750000	268.170000	
1002.020000	46390.800000	-45814.091000	-1937.807000	-26997.158000	4.920000	16.340000	268.350000	
1002.020000	46390.900000	-46041.064000	-1876.824000	-26667.027000	4.910000	15.910000	268.520000	
1002.020000	46391.000000	-46273.971000	-1818.697000	-26323.245000	4.900000	15.470000	268.690000	
1002.020000	46391.100000	-46509.244000	-1764.118000	-25970.456000	4.900000	15.030000	268.850000	
1002.020000	46391.200000	-46744.383000	-1713.462000	-25612.023000	4.900000	14.580000	269.010000	
1002.020000	46391.300000	-46977.855000	-1666.815000	-25250.167000	4.900000	14.140000	269.160000	
1002.020000	46391.400000	-47208.772000	-1624.093000	-24886.250000	4.910000	13.690000	269.310000	
1002.020000	46391.500000	-47436.654000	-1585.146000	-24520.923000	4.910000	13.240000	269.450000	
1002.020000	46391.600000	-47661.374000	-1549.783000	-24154.186000	4.920000	12.800000	269.590000	
1002.020000	46391.700000	-47883.243000	-1517.822000	-23785.525000	4.930000	12.350000	269.710000	
1002.020000	46391.800000	-48102.689000	-1489.176000	-23414.190000	4.930000	11.900000	269.820000	
1002.020000	46391.900000	-48320.083000	-1463.913000	-23039.405000	4.940000	11.440000	269.920000	
1002.020000	46392.000000	-48535.705000	-1442.220000	-22660.481000	4.940000	10.990000	270.010000	
1002.020000	46392.100000	-48749.615000	-1424.317000	-22276.862000	4.950000	10.520000	270.090000	
1002.020000	46392.200000	-48961.706000	-1410.403000	-21888.173000	4.960000	10.050000	270.150000	
1002.020000	46392.300000	-49171.956000	-1400.596000	-21494.131000	4.960000	9.580000	270.210000	
1002.020000	46392.400000	-49380.306000	-1394.881000	-21094.598000	4.970000	9.100000	270.250000	
1002.020000	46392.500000	-49586.539000	-1393.084000	-20689.525000	4.980000	8.610000	270.290000	
1002.020000	46392.600000	-49790.446000	-1394.806000	-20278.806000	4.990000	8.130000	270.320000	
1002.020000	46392.700000	-49992.157000	-1399.346000	-19862.214000	5.010000	7.640000	270.340000	
1002.020000	46392.800000	-50191.995000	-1405.706000	-19439.533000	5.020000	7.140000	270.350000	
1002.020000	46392.900000	-50390.199000	-1412.746000	-19010.791000	5.030000	6.630000	270.370000	
1002.020000	46393.000000	-50586.622000	-1419.337000	-18576.462000	5.040000	6.130000	270.370000	
1002.020000	46393.100000	-50780.737000	-1424.467000	-18137.553000	5.050000	5.610000	270.380000	
1002.020000	46393.200000	-50971.726000	-1427.426000	-17695.748000	5.050000	5.100000	270.380000	
1002.020000	46393.300000	-51158.541000	-1428.060000	-17253.525000	5.050000	4.600000	270.390000	
1002.020000	46393.400000	-51339.715000	-1426.852000	-16814.465000	5.040000	4.090000	270.390000	
1002.020000	46393.500000	-51513.445000	-1424.711000	-16383.439000	5.040000	3.590000	270.390000	
1002.020000	46393.600000	-51677.683000	-1422.690000	-15966.564000	5.030000	3.110000	270.390000	
1002.020000	46393.700000	-51830.452000	-1421.740000	-15570.874000	5.030000	2.670000	270.390000	
1002.020000	46393.800000	-51969.694000	-1422.451000	-15203.798000	5.030000	2.260000	270.380000	
1002.020000	46393.900000	-52093.367000	-1424.878000	-14872.671000	5.020000	1.880000	270.380000	
1002.020000	46394.000000	-52199.520000	-1428.517000	-14584.227000	5.020000	1.550000	270.370000	
1002.020000	46394.100000	-52286.724000	-1432.229000	-14343.762000	5.020000	1.290000	270.350000	
1002.020000	46394.200000	-52354.710000	-1434.223000	-14153.846000	5.020000	1.100000	270.330000	
1002.020000	46394.300000	-52404.610000	-1432.239000	-14013.218000	5.020000	0.970000	270.310000	
1002.020000	46394.400000	-52438.694000	-1424.040000	-13916.851000	5.010000	0.890000	270.280000	
1002.020000	46394.500000	-52460.093000	-1408.112000	-13857.013000	4.970000	0.840000	270.250000	
1002.020000	46394.600000	-52472.134000	-1384.195000	-13824.720000	4.920000	0.820000	270.200000	
1002.020000	46394.700000	-52478.089000	-1353.300000	-13810.934000	4.860000	0.810000	270.140000	
1002.020000	46394.800000	-52480.720000	-1317.348000	-13807.294000	4.790000	0.800000	270.080000	
1002.020000	46394.900000	-52482.336000	-1278.626000	-13806.406000	4.720000	0.800000	270.010000	
1002.020000	46395.000000	-52484.738000	-1239.261000	-13802.015000	4.650000	0.790000	269.930000	
1002.020000	46395.100000	-52489.246000	-1200.837000	-13789.260000	4.580000	0.780000	269.850000	
1002.020000	46395.200000	-52496.916000	-1164.194000	-13765.067000	4.510000	0.740000	269.780000	
1002.020000	46395.300000	-52508.527000	-1129.293000	-13728.624000	4.450000	0.680000	269.700000	
1002.020000	46395.400000	-52523.851000	-1095.303000	-13681.826000	4.390000	0.600000	269.630000	
1002.020000	46395.500000	-52541.531000	-1060.951000	-13628.954000	4.330000	0.520000	269.570000	
1002.020000	46395.600000	-52559.664000	-1024.921000	-13575.271000	4.280000	0.450000	269.520000	
1002.020000	46395.700000	-52576.690000	-986.188000	-13525.365000	4.220000	0.400000	269.470000	
1002.020000	46395.800000	-52591.662000	-944.293000	-13482.172000	4.160000	0.350000	269.430000	
1002.020000	46395.900000	-52604.143000	-899.582000	-13447.047000	4.090000	0.320000	269.400000	
1002.020000	46396.000000	-52613.995000	-853.236000	-13420.284000	4.030000	0.300000	269.380000	
1002.020000	46396.100000	-52621.130000	-806.964000	-13401.655000	3.970000	0.280000	269.370000	
1002.020000	46396.200000	-52625.486000	-762.575000	-13390.898000	3.920000	0.270000	269.370000	
1002.020000	46396.300000	-52627.017000	-721.714000	-13388.206000	3.870000	0.270000	269.370000	
1002.020000	46396.400000	-52625.427000	-685.703000	-13394.542000	3.830000	0.270000	269.370000	
1002.020000	46396.500000	-52620.243000	-655.283000	-13411.357000	3.800000	0.290000	269.390000	
1002.020000	46396.600000	-52611.023000	-630.323000	-13439.946000	3.780000	0.330000	269.400000	
1002.020000	46396.700000	-52597.602000	-609.664000	-13481.048000	3.780000	0.390000	269.420000	
1002.020000	46396.800000	-52579.935000	-591.345000	-13535.005000	3.770000	0.460000	269.450000	
1002.020000	46396.900000	-52557.901000	-573.201000	-13602.202000	3.770000	0.540000	269.500000	
1002.020000	46397.000000	-52531.180000	-553.439000	-13683.267000	3.770000	0.640000	269.560000	
1002.020000	46397.100000	-52499.254000	-530.896000	-13778.944000	3.780000	0.760000	269.640000	
1002.020000	46397.200000	-52461.647000	-505.061000	-13889.748000	3.780000	0.890000	269.740000	
1002.020000	46397.300000	-52418.107000	-475.981000	-14015.832000	3.780000	1.040000	269.840000	
1002.020000	46397.400000	-52368.552000	-444.082000	-14156.984000	3.780000	1.210000	269.950000	
1002.020000	46397.500000	-52313.014000	-409.969000	-14312.557000	3.780000	1.390000	270.060000	
1002.020000	46397.600000	-52251.937000	-374.292000	-14481.049000	3.780000	1.580000	270.180000	
1002.020000	46397.700000	-52186.659000	-337.688000	-14659.278000	3.780000	1.790000	270.300000	
1002.020000	46397.800000	-52119.559000	-300.748000	-14841.416000	3.780000	2.010000	270.420000	
1002.020000	46397.900000	-52054.148000	-263.959000	-15018.403000	3.790000	2.250000	270.540000	
1002.020000	46398.000000	-51994.619000	-227.622000	-15178.721000	3.790000	2.470000	270.660000	
1002.020000	46398.100000	-51945.057000	-191.798000	-15310.837000	3.800000	2.630000	270.770000	
1002.020000	46398.200000	-51908.662000	-156.441000	-15406.329000	3.790000	2.720000	270.870000	
1002.020000	46398.300000	-51887.176000	-121.816000	-15461.620000	3.780000	2.760000	270.950000	
1002.020000	46398.400000	-51880.639000	-88.889000	-15477.706000	3.770000	2.750000	271.030000	
1002.020000	46398.500000	-51887.720000	-59.229000	-15458.793000	3.750000	2.710000	271.090000	
